"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/03/2017","AQS","080677003","3","4.8","ug/m3 LC","27","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/04/2017","AQS","080677003","3","6.6","ug/m3 LC","37","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/05/2017","AQS","080677003","3","9.9","ug/m3 LC","52","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/06/2017","AQS","080677003","3","8.3","ug/m3 LC","46","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/07/2017","AQS","080677003","3","4.1","ug/m3 LC","23","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/08/2017","AQS","080677003","3","5.3","ug/m3 LC","29","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/09/2017","AQS","080677003","3","7.3","ug/m3 LC","41","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/10/2017","AQS","080677003","3","7.3","ug/m3 LC","41","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/11/2017","AQS","080677003","3","7.9","ug/m3 LC","44","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/12/2017","AQS","080677003","3","5.4","ug/m3 LC","30","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/13/2017","AQS","080677003","3","6.1","ug/m3 LC","34","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/14/2017","AQS","080677003","3","6.3","ug/m3 LC","35","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/15/2017","AQS","080677003","3","7.7","ug/m3 LC","43","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/16/2017","AQS","080677003","3","9.2","ug/m3 LC","51","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/17/2017","AQS","080677003","3","9.1","ug/m3 LC","51","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/18/2017","AQS","080677003","3","11.1","ug/m3 LC","55","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/19/2017","AQS","080677003","3","8.2","ug/m3 LC","46","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/20/2017","AQS","080677003","3","9.2","ug/m3 LC","51","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/21/2017","AQS","080677003","3","8.9","ug/m3 LC","49","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/22/2017","AQS","080677003","3","6.2","ug/m3 LC","34","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/23/2017","AQS","080677003","3","5.3","ug/m3 LC","29","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/24/2017","AQS","080677003","3","7.8","ug/m3 LC","43","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/25/2017","AQS","080677003","3","7.9","ug/m3 LC","44","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/27/2017","AQS","080677003","3","5.7","ug/m3 LC","32","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/28/2017","AQS","080677003","3","6.2","ug/m3 LC","34","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/29/2017","AQS","080677003","3","6.6","ug/m3 LC","37","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/30/2017","AQS","080677003","3","7.1","ug/m3 LC","39","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"01/31/2017","AQS","080677003","3","6.2","ug/m3 LC","34","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"02/01/2017","AQS","080677003","3","4.8","ug/m3 LC","27","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"02/02/2017","AQS","080677003","3","4.5","ug/m3 LC","25","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"02/03/2017","AQS","080677003","3","4.1","ug/m3 LC","23","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"02/04/2017","AQS","080677003","3","5.9","ug/m3 LC","33","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"02/05/2017","AQS","080677003","3","7.3","ug/m3 LC","41","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"02/06/2017","AQS","080677003","3","5.9","ug/m3 LC","33","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"02/07/2017","AQS","080677003","3","7.1","ug/m3 LC","39","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"02/08/2017","AQS","080677003","3","7.6","ug/m3 LC","42","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"02/09/2017","AQS","080677003","3","6.2","ug/m3 LC","34","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"02/10/2017","AQS","080677003","3","6.3","ug/m3 LC","35","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"02/11/2017","AQS","080677003","3","7.6","ug/m3 LC","42","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"02/12/2017","AQS","080677003","3","5.6","ug/m3 LC","31","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"02/13/2017","AQS","080677003","3","6.8","ug/m3 LC","38","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"02/14/2017","AQS","080677003","3","6.5","ug/m3 LC","36","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"02/15/2017","AQS","080677003","3","7.3","ug/m3 LC","41","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"02/16/2017","AQS","080677003","3","7.6","ug/m3 LC","42","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"02/17/2017","AQS","080677003","3","7.2","ug/m3 LC","40","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"02/18/2017","AQS","080677003","3","6","ug/m3 LC","33","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"02/19/2017","AQS","080677003","3","8.7","ug/m3 LC","48","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"02/20/2017","AQS","080677003","3","8.1","ug/m3 LC","45","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"02/21/2017","AQS","080677003","3","8","ug/m3 LC","44","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"02/22/2017","AQS","080677003","3","7.3","ug/m3 LC","41","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"03/21/2017","AQS","080677003","3","6.2","ug/m3 LC","34","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"03/22/2017","AQS","080677003","3","5.2","ug/m3 LC","29","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"03/23/2017","AQS","080677003","3","5.5","ug/m3 LC","31","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"03/24/2017","AQS","080677003","3","6.5","ug/m3 LC","36","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"03/25/2017","AQS","080677003","3","6.5","ug/m3 LC","36","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"03/31/2017","AQS","080677003","3","5.2","ug/m3 LC","29","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"04/01/2017","AQS","080677003","3","5.7","ug/m3 LC","32","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"04/02/2017","AQS","080677003","3","6.1","ug/m3 LC","34","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"04/03/2017","AQS","080677003","3","5.8","ug/m3 LC","32","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"04/04/2017","AQS","080677003","3","5.7","ug/m3 LC","32","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"04/06/2017","AQS","080677003","3","6","ug/m3 LC","33","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"04/07/2017","AQS","080677003","3","5.5","ug/m3 LC","31","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"04/08/2017","AQS","080677003","3","4.6","ug/m3 LC","26","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"04/09/2017","AQS","080677003","3","5.2","ug/m3 LC","29","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"04/10/2017","AQS","080677003","3","6.2","ug/m3 LC","34","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"04/11/2017","AQS","080677003","3","5.7","ug/m3 LC","32","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"04/12/2017","AQS","080677003","3","5.7","ug/m3 LC","32","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"04/13/2017","AQS","080677003","3","5.8","ug/m3 LC","32","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"04/15/2017","AQS","080677003","3","5.9","ug/m3 LC","33","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"04/16/2017","AQS","080677003","3","5.7","ug/m3 LC","32","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"04/17/2017","AQS","080677003","3","5.8","ug/m3 LC","32","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"04/18/2017","AQS","080677003","3","5.9","ug/m3 LC","33","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"04/19/2017","AQS","080677003","3","6.3","ug/m3 LC","35","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"04/20/2017","AQS","080677003","3","5.5","ug/m3 LC","31","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"04/21/2017","AQS","080677003","3","6.3","ug/m3 LC","35","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"04/22/2017","AQS","080677003","3","6.9","ug/m3 LC","38","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"04/23/2017","AQS","080677003","3","6.2","ug/m3 LC","34","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"04/24/2017","AQS","080677003","3","4.3","ug/m3 LC","24","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"04/25/2017","AQS","080677003","3","5.5","ug/m3 LC","31","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"04/27/2017","AQS","080677003","3","7.1","ug/m3 LC","39","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/01/2017","AQS","080677003","3","6.2","ug/m3 LC","34","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/03/2017","AQS","080677003","3","6.8","ug/m3 LC","38","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/04/2017","AQS","080677003","3","6.5","ug/m3 LC","36","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/05/2017","AQS","080677003","3","5.9","ug/m3 LC","33","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/06/2017","AQS","080677003","3","5.6","ug/m3 LC","31","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/07/2017","AQS","080677003","3","5.1","ug/m3 LC","28","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/08/2017","AQS","080677003","3","4.7","ug/m3 LC","26","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/09/2017","AQS","080677003","3","4.9","ug/m3 LC","27","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/10/2017","AQS","080677003","3","5.3","ug/m3 LC","29","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/11/2017","AQS","080677003","3","6.2","ug/m3 LC","34","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/12/2017","AQS","080677003","3","6.3","ug/m3 LC","35","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/13/2017","AQS","080677003","3","5.7","ug/m3 LC","32","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/14/2017","AQS","080677003","3","5.4","ug/m3 LC","30","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/15/2017","AQS","080677003","3","5.4","ug/m3 LC","30","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/16/2017","AQS","080677003","3","5.1","ug/m3 LC","28","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/17/2017","AQS","080677003","3","5.7","ug/m3 LC","32","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/18/2017","AQS","080677003","3","6.3","ug/m3 LC","35","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/19/2017","AQS","080677003","3","6.3","ug/m3 LC","35","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/20/2017","AQS","080677003","3","6.4","ug/m3 LC","36","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/21/2017","AQS","080677003","3","6.3","ug/m3 LC","35","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/22/2017","AQS","080677003","3","5.9","ug/m3 LC","33","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/23/2017","AQS","080677003","3","5.8","ug/m3 LC","32","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/24/2017","AQS","080677003","3","5","ug/m3 LC","28","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/25/2017","AQS","080677003","3","4.5","ug/m3 LC","25","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/26/2017","AQS","080677003","3","5.2","ug/m3 LC","29","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/27/2017","AQS","080677003","3","5.3","ug/m3 LC","29","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/28/2017","AQS","080677003","3","6","ug/m3 LC","33","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/29/2017","AQS","080677003","3","6.1","ug/m3 LC","34","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/30/2017","AQS","080677003","3","5.8","ug/m3 LC","32","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"05/31/2017","AQS","080677003","3","5.8","ug/m3 LC","32","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"06/01/2017","AQS","080677003","3","5.7","ug/m3 LC","32","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
"06/02/2017","AQS","080677003","3","5.9","ug/m3 LC","33","UTE 3","1","100.0000","88101","PM2.5 - Local Conditions","204","Teledyne Model 602 Beta plus w/VSCC","20420","Durango, CO","08","Colorado","067","La Plata","37.10258","-107.870219"
