"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/12/2021","AQS","080070001","3","17","ug/m3 SC","16","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"05/13/2021","AQS","080070001","3","19","ug/m3 SC","18","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"05/14/2021","AQS","080070001","3","22","ug/m3 SC","20","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"05/15/2021","AQS","080070001","3","20","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"05/16/2021","AQS","080070001","3","22","ug/m3 SC","20","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"05/17/2021","AQS","080070001","3","22","ug/m3 SC","20","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"05/18/2021","AQS","080070001","3","8","ug/m3 SC","7","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"05/19/2021","AQS","080070001","3","15","ug/m3 SC","14","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"05/20/2021","AQS","080070001","3","28","ug/m3 SC","26","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"05/21/2021","AQS","080070001","3","12","ug/m3 SC","11","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"05/22/2021","AQS","080070001","3","39","ug/m3 SC","36","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"05/23/2021","AQS","080070001","3","58","ug/m3 SC","52","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"05/24/2021","AQS","080070001","3","19","ug/m3 SC","18","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"05/25/2021","AQS","080070001","3","18","ug/m3 SC","17","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"05/26/2021","AQS","080070001","3","28","ug/m3 SC","26","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"05/27/2021","AQS","080070001","3","22","ug/m3 SC","20","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"05/28/2021","AQS","080070001","3","16","ug/m3 SC","15","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"05/29/2021","AQS","080070001","3","18","ug/m3 SC","17","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"05/30/2021","AQS","080070001","3","27","ug/m3 SC","25","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"05/31/2021","AQS","080070001","3","25","ug/m3 SC","23","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/01/2021","AQS","080070001","3","12","ug/m3 SC","11","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/02/2021","AQS","080070001","3","15","ug/m3 SC","14","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/03/2021","AQS","080070001","3","18","ug/m3 SC","17","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/04/2021","AQS","080070001","3","15","ug/m3 SC","14","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/05/2021","AQS","080070001","3","17","ug/m3 SC","16","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/06/2021","AQS","080070001","3","12","ug/m3 SC","11","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/07/2021","AQS","080070001","3","24","ug/m3 SC","22","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/08/2021","AQS","080070001","3","28","ug/m3 SC","26","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/09/2021","AQS","080070001","3","24","ug/m3 SC","22","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/10/2021","AQS","080070001","3","24","ug/m3 SC","22","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/11/2021","AQS","080070001","3","25","ug/m3 SC","23","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/12/2021","AQS","080070001","3","20","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/13/2021","AQS","080070001","3","18","ug/m3 SC","17","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/14/2021","AQS","080070001","3","28","ug/m3 SC","26","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/15/2021","AQS","080070001","3","40","ug/m3 SC","37","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/16/2021","AQS","080070001","3","32","ug/m3 SC","30","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/17/2021","AQS","080070001","3","31","ug/m3 SC","29","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/18/2021","AQS","080070001","3","20","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/19/2021","AQS","080070001","3","21","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/20/2021","AQS","080070001","3","19","ug/m3 SC","18","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/21/2021","AQS","080070001","3","24","ug/m3 SC","22","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/22/2021","AQS","080070001","3","27","ug/m3 SC","25","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/23/2021","AQS","080070001","3","24","ug/m3 SC","22","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/24/2021","AQS","080070001","3","15","ug/m3 SC","14","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/25/2021","AQS","080070001","3","16","ug/m3 SC","15","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/26/2021","AQS","080070001","3","8","ug/m3 SC","7","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/27/2021","AQS","080070001","3","7","ug/m3 SC","6","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/28/2021","AQS","080070001","3","11","ug/m3 SC","10","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/29/2021","AQS","080070001","3","11","ug/m3 SC","10","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"06/30/2021","AQS","080070001","3","13","ug/m3 SC","12","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/01/2021","AQS","080070001","3","11","ug/m3 SC","10","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/03/2021","AQS","080070001","3","13","ug/m3 SC","12","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/04/2021","AQS","080070001","3","14","ug/m3 SC","13","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/05/2021","AQS","080070001","3","20","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/06/2021","AQS","080070001","3","15","ug/m3 SC","14","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/07/2021","AQS","080070001","3","12","ug/m3 SC","11","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/08/2021","AQS","080070001","3","21","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/09/2021","AQS","080070001","3","19","ug/m3 SC","18","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/10/2021","AQS","080070001","3","17","ug/m3 SC","16","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/12/2021","AQS","080070001","3","39","ug/m3 SC","36","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/13/2021","AQS","080070001","3","37","ug/m3 SC","34","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/14/2021","AQS","080070001","3","18","ug/m3 SC","17","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/15/2021","AQS","080070001","3","20","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/16/2021","AQS","080070001","3","22","ug/m3 SC","20","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/17/2021","AQS","080070001","3","19","ug/m3 SC","18","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/18/2021","AQS","080070001","3","16","ug/m3 SC","15","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/19/2021","AQS","080070001","3","19","ug/m3 SC","18","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/20/2021","AQS","080070001","3","22","ug/m3 SC","20","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/21/2021","AQS","080070001","3","22","ug/m3 SC","20","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/22/2021","AQS","080070001","3","16","ug/m3 SC","15","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/23/2021","AQS","080070001","3","18","ug/m3 SC","17","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/24/2021","AQS","080070001","3","20","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/25/2021","AQS","080070001","3","17","ug/m3 SC","16","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/26/2021","AQS","080070001","3","17","ug/m3 SC","16","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/27/2021","AQS","080070001","3","18","ug/m3 SC","17","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/28/2021","AQS","080070001","3","15","ug/m3 SC","14","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/29/2021","AQS","080070001","3","18","ug/m3 SC","17","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/30/2021","AQS","080070001","3","25","ug/m3 SC","23","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"07/31/2021","AQS","080070001","3","17","ug/m3 SC","16","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/01/2021","AQS","080070001","3","16","ug/m3 SC","15","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/02/2021","AQS","080070001","3","13","ug/m3 SC","12","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/03/2021","AQS","080070001","3","13","ug/m3 SC","12","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/04/2021","AQS","080070001","3","20","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/05/2021","AQS","080070001","3","25","ug/m3 SC","23","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/06/2021","AQS","080070001","3","32","ug/m3 SC","30","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/07/2021","AQS","080070001","3","58","ug/m3 SC","52","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/08/2021","AQS","080070001","3","57","ug/m3 SC","52","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/09/2021","AQS","080070001","3","38","ug/m3 SC","35","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/10/2021","AQS","080070001","3","50","ug/m3 SC","46","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/12/2021","AQS","080070001","3","36","ug/m3 SC","33","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/13/2021","AQS","080070001","3","25","ug/m3 SC","23","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/14/2021","AQS","080070001","3","14","ug/m3 SC","13","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/15/2021","AQS","080070001","3","13","ug/m3 SC","12","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/16/2021","AQS","080070001","3","17","ug/m3 SC","16","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/17/2021","AQS","080070001","3","21","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/18/2021","AQS","080070001","3","26","ug/m3 SC","24","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/19/2021","AQS","080070001","3","20","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/20/2021","AQS","080070001","3","21","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/21/2021","AQS","080070001","3","20","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/22/2021","AQS","080070001","3","14","ug/m3 SC","13","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/23/2021","AQS","080070001","3","19","ug/m3 SC","18","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/24/2021","AQS","080070001","3","19","ug/m3 SC","18","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/25/2021","AQS","080070001","3","21","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/26/2021","AQS","080070001","3","22","ug/m3 SC","20","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/27/2021","AQS","080070001","3","16","ug/m3 SC","15","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/28/2021","AQS","080070001","3","15","ug/m3 SC","14","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/29/2021","AQS","080070001","3","14","ug/m3 SC","13","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/30/2021","AQS","080070001","3","22","ug/m3 SC","20","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"08/31/2021","AQS","080070001","3","26","ug/m3 SC","24","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"09/01/2021","AQS","080070001","3","20","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"09/02/2021","AQS","080070001","3","17","ug/m3 SC","16","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"09/03/2021","AQS","080070001","3","19","ug/m3 SC","18","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"09/04/2021","AQS","080070001","3","21","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"09/05/2021","AQS","080070001","3","20","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"09/06/2021","AQS","080070001","3","23","ug/m3 SC","21","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"09/07/2021","AQS","080070001","3","33","ug/m3 SC","31","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"09/08/2021","AQS","080070001","3","33","ug/m3 SC","31","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"09/09/2021","AQS","080070001","3","31","ug/m3 SC","29","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"09/10/2021","AQS","080070001","3","28","ug/m3 SC","26","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"09/11/2021","AQS","080070001","3","27","ug/m3 SC","25","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"09/12/2021","AQS","080070001","3","22","ug/m3 SC","20","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"09/13/2021","AQS","080070001","3","24","ug/m3 SC","22","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"09/14/2021","AQS","080070001","3","19","ug/m3 SC","18","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"09/16/2021","AQS","080070001","3","26","ug/m3 SC","24","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"09/17/2021","AQS","080070001","3","28","ug/m3 SC","26","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"09/18/2021","AQS","080070001","3","18","ug/m3 SC","17","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"09/20/2021","AQS","080070001","3","21","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"09/21/2021","AQS","080070001","3","18","ug/m3 SC","17","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
